run,grain,bicorr,percentile_to_human,n_event_models,active_event_models,epoch,n_boundaries,sem_params,tag,mean_pe,std_pe,pearson_r,is_train,switch_old,switch_new,switch_current,entropy,purity,coverage,n_triggers,n_timesteps,distance_to_null,pe_unc_corr,t_stat_biserial,mi,n_boundaries_adjusted,t_stat_biserial_adjusted,bicorr_adjusted,bicorr_random_adjusted 
2.4.1_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.001, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+00_1.0E-03,1.1439846382520806,0.18106835868122317,nan,False,0,0,0,0.7304058332167392,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.4609282568814725,nan,0.0,0,nan,nan,nan
2.4.1_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.001, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+00_1.0E-03,1.1439846382520806,0.18106835868122317,nan,False,0,0,0,0.7304058332167392,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.4609282568814725,nan,0.0,0,nan,nan,nan
3.1.3_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+01_1.0E-04,0.717878081337423,0.3024204620640424,nan,True,0,0,0,0.9954297982516233,0.30368093270366,0.9989212880143111,1.0,1695,nan,0.5133854404823412,nan,-5.357937786959258e-16,0,nan,nan,nan
3.1.3_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+01_1.0E-04,0.717878081337423,0.3024204620640424,nan,True,0,0,0,0.9954297982516233,0.30368093270366,0.9989212880143111,1.0,1695,nan,0.5133854404823412,nan,-5.357937786959258e-16,0,nan,nan,nan
2.4.1_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+00_5.0E-04,1.1439846382520806,0.18106835868122317,nan,False,0,0,0,0.7304058332167392,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.4609282568814725,nan,0.0,0,nan,nan,nan
2.4.1_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+00_5.0E-04,1.1439846382520806,0.18106835868122317,nan,False,0,0,0,0.7304058332167392,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.4609282568814725,nan,0.0,0,nan,nan,nan
2.4.1_kinect,coarse,0.3396269212399537,8.0,3,3,2,8,"{'lmda': 0.0005, 'alfa': 5.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_5.0E+00_5.0E-04,1.096449792305449,0.1947167165567313,0.30534479661317343,False,0,0,8,0.7304058332167392,0.20916684520621326,0.7540715629557596,10.0,1871,0.24933428635163213,0.6857578658600334,3.4063859842979625,-0.00046354677986374656,8,3.4063859842979625,0.3396269212399537,0.3396269212399537
2.4.1_kinect,fine,0.6153366693020501,25.0,3,3,2,8,"{'lmda': 0.0005, 'alfa': 5.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_5.0E+00_5.0E-04,1.096449792305449,0.1947167165567313,0.3162741769343606,False,0,0,8,0.7304058332167392,0.20916684520621326,0.7540715629557596,10.0,1871,0.5250440344137286,0.6857578658600334,7.4023171803658405,-0.00046354677986374656,8,7.4023171803658405,0.6153366693020501,0.6153366693020501
3.1.3_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+01_5.0E-04,0.7989058310399556,0.22519005945046722,nan,False,0,0,0,0.8522739478578125,0.30368093270366,0.9989212880143111,1.0,1695,nan,0.2701390649400354,nan,-5.357937786959258e-16,0,nan,nan,nan
3.1.3_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+01_5.0E-04,0.7989058310399556,0.22519005945046722,nan,False,0,0,0,0.8522739478578125,0.30368093270366,0.9989212880143111,1.0,1695,nan,0.2701390649400354,nan,-5.357937786959258e-16,0,nan,nan,nan
1.2.3_kinect,coarse,0.3992672080409974,14.814814814814815,1,1,1,4,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_1.0E+01_1.0E-04,0.9889312083116277,0.24633146407182943,0.18134667498379822,False,0,0,4,nan,0.24246213872832384,0.9965913972639211,5.0,1734,0.31809314431111146,0.6639446757599528,2.628869549529795,0.0024968812941081886,2,1.507018361200582,0.30283068093319987,0.30283068093319987
1.2.3_kinect,fine,0.5528796954006338,15.789473684210526,1,1,1,4,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_1.0E+01_1.0E-04,0.9889312083116277,0.24633146407182943,0.16774436877851645,False,0,0,4,nan,0.24246213872832384,0.9965913972639211,5.0,1734,0.4717056316707478,0.6639446757599528,4.061960426141289,0.0024968812941081886,2,2.6103120959641144,0.4421078642026752,0.4421078642026752
2.4.1_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+01_1.0E-04,1.1439846382520806,0.18106835868122317,nan,False,0,0,0,0.7304058332167392,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.4609282568814725,nan,0.0,0,nan,nan,nan
2.4.1_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+01_1.0E-04,1.1439846382520806,0.18106835868122317,nan,False,0,0,0,0.7304058332167392,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.4609282568814725,nan,0.0,0,nan,nan,nan
6.3.9_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.001, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+00_1.0E-03,0.6470925926871743,0.24735986402170454,nan,False,0,0,0,0.6527578151622697,0.34285304479114237,0.9999429550511384,1.0,1988,nan,0.20496613838816882,nan,1.2650643509225673e-16,0,nan,nan,nan
6.3.9_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.001, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+00_1.0E-03,0.6470925926871743,0.24735986402170454,nan,False,0,0,0,0.6527578151622697,0.34285304479114237,0.9999429550511384,1.0,1988,nan,0.20496613838816882,nan,1.2650643509225673e-16,0,nan,nan,nan
2.4.1_kinect,coarse,nan,nan,2,3,3,0,"{'lmda': 0.001, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+00_1.0E-03,0.541122612629412,0.24765869295422302,nan,True,0,0,0,0.9980622583867347,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.5887427069554814,nan,0.0,0,nan,nan,nan
2.4.1_kinect,fine,nan,nan,2,3,3,0,"{'lmda': 0.001, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+00_1.0E-03,0.541122612629412,0.24765869295422302,nan,True,0,0,0,0.9980622583867347,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.5887427069554814,nan,0.0,0,nan,nan,nan
3.1.3_kinect,coarse,0.13623610430584676,0.0,3,3,2,1,"{'lmda': 0.0001, 'alfa': 5.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_5.0E+00_1.0E-04,0.6881750804237822,0.29848127370766225,0.02274098729680752,True,0,1,0,0.9333035110697129,0.36496426461901943,0.8523995229576625,3.0,1695,0.13066015733822633,0.44516957617159825,0.36201520704647683,0.3754110572644677,1,0.36201520704647683,0.13623610430584676,0.13623610430584676
3.1.3_kinect,fine,0.5507281641059325,8.695652173913043,3,3,2,1,"{'lmda': 0.0001, 'alfa': 5.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_5.0E+00_1.0E-04,0.6881750804237822,0.29848127370766225,0.05571651008479341,True,0,1,0,0.9333035110697129,0.36496426461901943,0.8523995229576625,3.0,1695,0.5451522171383121,0.44516957617159825,3.2015648245689627,0.3754110572644677,1,3.2015648245689627,0.5507281641059325,0.5507281641059325
2.4.1_kinect,coarse,nan,nan,2,3,3,0,"{'lmda': 0.0005, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+00_5.0E-04,0.541122612629412,0.24765869295422302,nan,True,0,0,0,0.9980622583867347,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.5887427069554814,nan,0.0,0,nan,nan,nan
2.4.1_kinect,fine,nan,nan,2,3,3,0,"{'lmda': 0.0005, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+00_5.0E-04,0.541122612629412,0.24765869295422302,nan,True,0,0,0,0.9980622583867347,0.3443951871657754,0.9906956302091094,1.0,1871,nan,0.5887427069554814,nan,0.0,0,nan,nan,nan
6.3.9_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+00_5.0E-04,0.6470925926871743,0.24735986402170454,nan,False,0,0,0,0.6527578151622697,0.34285304479114237,0.9999429550511384,1.0,1988,nan,0.20496613838816882,nan,1.2650643509225673e-16,0,nan,nan,nan
6.3.9_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 1.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.25, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-01_1.0E+00_5.0E-04,0.6470925926871743,0.24735986402170454,nan,False,0,0,0,0.6527578151622697,0.34285304479114237,0.9999429550511384,1.0,1988,nan,0.20496613838816882,nan,1.2650643509225673e-16,0,nan,nan,nan
6.3.9_kinect,coarse,0.1444193900158425,0.0,3,3,2,3,"{'lmda': 0.0005, 'alfa': 5.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_5.0E+00_5.0E-04,0.8618155540407146,0.25986350880659614,0.08464066436733146,False,2,0,1,0.4669924506584887,0.4071783375314859,0.9301496112501847,4.0,1988,0.09588074674260288,0.28232794706950154,0.4693130432156533,0.14574990533420773,2,0.4693130432156533,0.1444193900158425,0.2803752497337211
6.3.9_kinect,fine,0.34798630320434076,3.7037037037037037,3,3,2,3,"{'lmda': 0.0005, 'alfa': 5.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_5.0E+00_5.0E-04,0.8618155540407146,0.25986350880659614,0.07176264668094302,False,2,0,1,0.4669924506584887,0.4071783375314859,0.9301496112501847,4.0,1988,0.2994476599311012,0.28232794706950154,2.2725702711759683,0.14574990533420773,2,2.2725702711759683,0.34798630320434076,0.3292104577003978
1.2.3_kinect,coarse,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+01_5.0E-04,1.0397932805630206,0.22028812116625324,nan,False,0,0,0,0.9456401610847535,0.24146537795729955,0.9999872937503402,1.0,1734,nan,0.3142801576634793,nan,-5.22132753226513e-16,0,nan,nan,nan
1.2.3_kinect,fine,nan,nan,1,2,2,0,"{'lmda': 0.0005, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.8, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_8.0E-01_1.0E+01_5.0E-04,1.0397932805630206,0.22028812116625324,nan,False,0,0,0,0.9456401610847535,0.24146537795729955,0.9999872937503402,1.0,1734,nan,0.3142801576634793,nan,-5.22132753226513e-16,0,nan,nan,nan
3.1.3_kinect,coarse,0.13623610430584676,0.0,3,3,2,1,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_1.0E+01_1.0E-04,0.6881750804237822,0.29848127370766225,0.02274098729680752,True,0,1,0,0.9333035110697129,0.36496426461901943,0.8523995229576625,3.0,1695,0.13066015733822633,0.44516957617159825,0.36201520704647683,0.3754110572644677,1,0.36201520704647683,0.13623610430584676,0.13623610430584676
3.1.3_kinect,fine,0.5507281641059325,8.695652173913043,3,3,2,1,"{'lmda': 0.0001, 'alfa': 10.0, 'kappa': 1.0, 'f_opts': {'var_df0': 10.0, 'var_scale0': 0.06, 'l2_regularization': 0.0, 'dropout': 0.5, 'n_epochs': 10, 't': 4, 'batch_update': True, 'n_hidden': 15, 'variance_window': None, 'optimizer_kwargs': {'learning_rate': 0.001, 'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-08, 'amsgrad': False}}, 'f_class': <class 'sem.event_models.GRUEvent'>, 'threshold': 0.025, 'trigger': 'uncertainty', 'equal_sigma': '0'}",feb_26_uncertainty_attent_2.5E-02_1.0E+01_1.0E-04,0.6881750804237822,0.29848127370766225,0.05571651008479341,True,0,1,0,0.9333035110697129,0.36496426461901943,0.8523995229576625,3.0,1695,0.5451522171383121,0.44516957617159825,3.2015648245689627,0.3754110572644677,1,3.2015648245689627,0.5507281641059325,0.5507281641059325
